fecha,year,mes,dia,nombre_mes,nombre_dia,unidades,empleo,desempleo,dolar,minimo_mensual,inflacion,chevrolet,mazda,nissan,renault
2015-01-07,2015,01,7,Enero,Miércoles,1128,56.94,10.79,2452.11,644350.00,3.82,95,79,86,90
2015-01-08,2015,01,8,Enero,Jueves,1067,56.94,10.79,2434.31,644350.00,3.82,95,79,86,90
2015-01-09,2015,01,9,Enero,Viernes,1180,56.94,10.79,2405.03,644350.00,3.82,95,79,86,90
2015-01-10,2015,01,10,Enero,Sábado,377,56.94,10.79,2406.71,644350.00,3.82,95,79,86,90
2015-01-11,2015,01,11,Enero,Domingo,0,56.94,10.79,2406.71,644350.00,3.82,95,79,86,90
2015-01-12,2015,01,12,Enero,Lunes,2,56.94,10.79,2406.71,644350.00,3.82,95,79,86,90
2015-01-13,2015,01,13,Enero,Martes,859,56.94,10.79,2406.71,644350.00,3.82,95,79,86,90
2015-01-14,2015,01,14,Enero,Miércoles,1111,56.94,10.79,2442.03,644350.00,3.82,95,79,86,90
2015-01-15,2015,01,15,Enero,Jueves,949,56.94,10.79,2438.79,644350.00,3.82,95,79,86,90
2015-01-16,2015,01,16,Enero,Viernes,1271,56.94,10.79,2398.91,644350.00,3.82,95,79,86,90
2015-01-17,2015,01,17,Enero,Sábado,394,56.94,10.79,2383.91,644350.00,3.82,95,79,86,90
2015-01-18,2015,01,18,Enero,Domingo,0,56.94,10.79,2383.91,644350.00,3.82,95,79,86,90
2015-01-19,2015,01,19,Enero,Lunes,811,56.94,10.79,2383.91,644350.00,3.82,95,79,86,90
2015-01-20,2015,01,20,Enero,Martes,1097,56.94,10.79,2383.91,644350.00,3.82,95,79,86,90
2015-01-21,2015,01,21,Enero,Miércoles,1169,56.94,10.79,2373.44,644350.00,3.82,95,79,86,90
2015-01-22,2015,01,22,Enero,Jueves,1044,56.94,10.79,2361.54,644350.00,3.82,95,79,86,90
2015-01-23,2015,01,23,Enero,Viernes,772,56.94,10.79,2370.75,644350.00,3.82,95,79,86,90
2015-01-24,2015,01,24,Enero,Sábado,323,56.94,10.79,2386.50,644350.00,3.82,95,79,86,90
2015-01-25,2015,01,25,Enero,Domingo,0,56.94,10.79,2386.50,644350.00,3.82,95,79,86,90
2015-01-26,2015,01,26,Enero,Lunes,731,56.94,10.79,2386.50,644350.00,3.82,95,79,86,90
2015-01-27,2015,01,27,Enero,Martes,1164,56.94,10.79,2386.28,644350.00,3.82,95,79,86,90
2015-01-28,2015,01,28,Enero,Miércoles,1171,56.94,10.79,2381.11,644350.00,3.82,95,79,86,90
2015-01-29,2015,01,29,Enero,Jueves,1250,56.94,10.79,2362.42,644350.00,3.82,95,79,86,90
2015-01-30,2015,01,30,Enero,Viernes,1580,56.94,10.79,2397.35,644350.00,3.82,95,79,86,90
2015-01-31,2015,01,31,Enero,Sábado,659,56.94,10.79,2441.10,644350.00,3.82,95,79,86,90
2015-02-01,2015,02,1,Febrero,Domingo,1,57.39,9.86,2441.10,644350.00,4.36,74,69,71,68
2015-02-02,2015,02,2,Febrero,Lunes,739,57.39,9.86,2441.10,644350.00,4.36,74,69,71,68
2015-02-03,2015,02,3,Febrero,Martes,880,57.39,9.86,2407.29,644350.00,4.36,74,69,71,68
2015-02-04,2015,02,4,Febrero,Miércoles,1033,57.39,9.86,2374.72,644350.00,4.36,74,69,71,68
2015-02-05,2015,02,5,Febrero,Jueves,1016,57.39,9.86,2381.91,644350.00,4.36,74,69,71,68
2015-02-06,2015,02,6,Febrero,Viernes,1181,57.39,9.86,2384.53,644350.00,4.36,74,69,71,68
2015-02-07,2015,02,7,Febrero,Sábado,312,57.39,9.86,2384.76,644350.00,4.36,74,69,71,68
2015-02-08,2015,02,8,Febrero,Domingo,0,57.39,9.86,2384.76,644350.00,4.36,74,69,71,68
2015-02-09,2015,02,9,Febrero,Lunes,856,57.39,9.86,2384.76,644350.00,4.36,74,69,71,68
2015-02-10,2015,02,10,Febrero,Martes,1074,57.39,9.86,2371.31,644350.00,4.36,74,69,71,68
2015-02-11,2015,02,11,Febrero,Miércoles,1203,57.39,9.86,2380.79,644350.00,4.36,74,69,71,68
2015-02-12,2015,02,12,Febrero,Jueves,1145,57.39,9.86,2416.61,644350.00,4.36,74,69,71,68
2015-02-13,2015,02,13,Febrero,Viernes,1091,57.39,9.86,2401.03,644350.00,4.36,74,69,71,68
2015-02-14,2015,02,14,Febrero,Sábado,274,57.39,9.86,2376.23,644350.00,4.36,74,69,71,68
2015-02-15,2015,02,15,Febrero,Domingo,1,57.39,9.86,2376.23,644350.00,4.36,74,69,71,68
2015-02-16,2015,02,16,Febrero,Lunes,667,57.39,9.86,2376.23,644350.00,4.36,74,69,71,68
2015-02-17,2015,02,17,Febrero,Martes,994,57.39,9.86,2376.23,644350.00,4.36,74,69,71,68
2015-02-18,2015,02,18,Febrero,Miércoles,1081,57.39,9.86,2416.37,644350.00,4.36,74,69,71,68
2015-02-19,2015,02,19,Febrero,Jueves,1136,57.39,9.86,2429.71,644350.00,4.36,74,69,71,68
2015-02-20,2015,02,20,Febrero,Viernes,1121,57.39,9.86,2445.16,644350.00,4.36,74,69,71,68
2015-02-21,2015,02,21,Febrero,Sábado,331,57.39,9.86,2455.54,644350.00,4.36,74,69,71,68
2015-02-22,2015,02,22,Febrero,Domingo,22,57.39,9.86,2455.54,644350.00,4.36,74,69,71,68
2015-02-23,2015,02,23,Febrero,Lunes,787,57.39,9.86,2455.54,644350.00,4.36,74,69,71,68
2015-02-24,2015,02,24,Febrero,Martes,1153,57.39,9.86,2489.81,644350.00,4.36,74,69,71,68
2015-02-25,2015,02,25,Febrero,Miércoles,1242,57.39,9.86,2500.59,644350.00,4.36,74,69,71,68
2015-02-26,2015,02,26,Febrero,Jueves,1188,57.39,9.86,2489.41,644350.00,4.36,74,69,71,68
2015-02-27,2015,02,27,Febrero,Viernes,1791,57.39,9.86,2484.58,644350.00,4.36,74,69,71,68
2015-02-28,2015,02,28,Febrero,Sábado,691,57.39,9.86,2496.99,644350.00,4.36,74,69,71,68
2015-03-01,2015,03,1,Marzo,Domingo,0,58.23,8.86,2496.99,644350.00,4.56,76,70,71,68
2015-03-02,2015,03,2,Marzo,Lunes,438,58.23,8.86,2496.99,644350.00,4.56,76,70,71,68
2015-03-03,2015,03,3,Marzo,Martes,1071,58.23,8.86,2522.03,644350.00,4.56,76,70,71,68
2015-03-04,2015,03,4,Marzo,Miércoles,1129,58.23,8.86,2555.08,644350.00,4.56,76,70,71,68
2015-03-05,2015,03,5,Marzo,Jueves,1310,58.23,8.86,2565.90,644350.00,4.56,76,70,71,68
2015-03-06,2015,03,6,Marzo,Viernes,1126,58.23,8.86,2543.47,644350.00,4.56,76,70,71,68
2015-03-07,2015,03,7,Marzo,Sábado,293,58.23,8.86,2565.61,644350.00,4.56,76,70,71,68
2015-03-08,2015,03,8,Marzo,Domingo,1,58.23,8.86,2565.61,644350.00,4.56,76,70,71,68
2015-03-09,2015,03,9,Marzo,Lunes,665,58.23,8.86,2565.61,644350.00,4.56,76,70,71,68
2015-03-10,2015,03,10,Marzo,Martes,1051,58.23,8.86,2592.86,644350.00,4.56,76,70,71,68
2015-03-11,2015,03,11,Marzo,Miércoles,1196,58.23,8.86,2618.79,644350.00,4.56,76,70,71,68
2015-03-12,2015,03,12,Marzo,Jueves,1184,58.23,8.86,2633.65,644350.00,4.56,76,70,71,68
2015-03-13,2015,03,13,Marzo,Viernes,1141,58.23,8.86,2610.08,644350.00,4.56,76,70,71,68
2015-03-14,2015,03,14,Marzo,Sábado,314,58.23,8.86,2661.52,644350.00,4.56,76,70,71,68
2015-03-15,2015,03,15,Marzo,Domingo,0,58.23,8.86,2661.52,644350.00,4.56,76,70,71,68
2015-03-16,2015,03,16,Marzo,Lunes,734,58.23,8.86,2661.52,644350.00,4.56,76,70,71,68
2015-03-17,2015,03,17,Marzo,Martes,974,58.23,8.86,2675.08,644350.00,4.56,76,70,71,68
2015-03-18,2015,03,18,Marzo,Miércoles,1118,58.23,8.86,2677.97,644350.00,4.56,76,70,71,68
2015-03-19,2015,03,19,Marzo,Jueves,1091,58.23,8.86,2651.49,644350.00,4.56,76,70,71,68
2015-03-20,2015,03,20,Marzo,Viernes,1210,58.23,8.86,2613.38,644350.00,4.56,76,70,71,68
2015-03-21,2015,03,21,Marzo,Sábado,312,58.23,8.86,2587.71,644350.00,4.56,76,70,71,68
2015-03-22,2015,03,22,Marzo,Domingo,0,58.23,8.86,2587.71,644350.00,4.56,76,70,71,68
2015-03-23,2015,03,23,Marzo,Lunes,0,58.23,8.86,2587.71,644350.00,4.56,76,70,71,68
2015-03-24,2015,03,24,Marzo,Martes,862,58.23,8.86,2587.71,644350.00,4.56,76,70,71,68
2015-03-25,2015,03,25,Marzo,Miércoles,1098,58.23,8.86,2526.79,644350.00,4.56,76,70,71,68
2015-03-26,2015,03,26,Marzo,Jueves,1174,58.23,8.86,2535.55,644350.00,4.56,76,70,71,68
2015-03-27,2015,03,27,Marzo,Viernes,1723,58.23,8.86,2551.30,644350.00,4.56,76,70,71,68
2015-03-28,2015,03,28,Marzo,Sábado,541,58.23,8.86,2556.85,644350.00,4.56,76,70,71,68
2015-03-29,2015,03,29,Marzo,Domingo,29,58.23,8.86,2556.85,644350.00,4.56,76,70,71,68
2015-03-30,2015,03,30,Marzo,Lunes,1333,58.23,8.86,2556.85,644350.00,4.56,76,70,71,68
2015-03-31,2015,03,31,Marzo,Martes,1692,58.23,8.86,2576.05,644350.00,4.56,76,70,71,68
2015-04-01,2015,04,1,Abril,Miércoles,613,59.27,9.50,2598.36,644350.00,4.64,76,75,75,68
2015-04-02,2015,04,2,Abril,Jueves,0,59.27,9.50,2576.41,644350.00,4.64,76,75,75,68
2015-04-03,2015,04,3,Abril,Viernes,0,59.27,9.50,2576.41,644350.00,4.64,76,75,75,68
2015-04-04,2015,04,4,Abril,Sábado,1,59.27,9.50,2576.41,644350.00,4.64,76,75,75,68
2015-04-05,2015,04,5,Abril,Domingo,0,59.27,9.50,2576.41,644350.00,4.64,76,75,75,68
2015-04-06,2015,04,6,Abril,Lunes,634,59.27,9.50,2576.41,644350.00,4.64,76,75,75,68
2015-04-07,2015,04,7,Abril,Martes,882,59.27,9.50,2522.71,644350.00,4.64,76,75,75,68
2015-04-08,2015,04,8,Abril,Miércoles,1030,59.27,9.50,2518.05,644350.00,4.64,76,75,75,68
2015-04-09,2015,04,9,Abril,Jueves,1098,59.27,9.50,2490.90,644350.00,4.64,76,75,75,68
2015-04-10,2015,04,10,Abril,Viernes,1110,59.27,9.50,2494.77,644350.00,4.64,76,75,75,68
2015-04-11,2015,04,11,Abril,Sábado,316,59.27,9.50,2516.08,644350.00,4.64,76,75,75,68
2015-04-12,2015,04,12,Abril,Domingo,0,59.27,9.50,2516.08,644350.00,4.64,76,75,75,68
2015-04-13,2015,04,13,Abril,Lunes,740,59.27,9.50,2516.08,644350.00,4.64,76,75,75,68
2015-04-14,2015,04,14,Abril,Martes,1112,59.27,9.50,2537.33,644350.00,4.64,76,75,75,68
2015-04-15,2015,04,15,Abril,Miércoles,1114,59.27,9.50,2550.83,644350.00,4.64,76,75,75,68
2015-04-16,2015,04,16,Abril,Jueves,1072,59.27,9.50,2534.63,644350.00,4.64,76,75,75,68
2015-04-17,2015,04,17,Abril,Viernes,1086,59.27,9.50,2493.93,644350.00,4.64,76,75,75,68
2015-04-18,2015,04,18,Abril,Sábado,251,59.27,9.50,2495.01,644350.00,4.64,76,75,75,68
2015-04-19,2015,04,19,Abril,Domingo,11,59.27,9.50,2495.01,644350.00,4.64,76,75,75,68
2015-04-20,2015,04,20,Abril,Lunes,749,59.27,9.50,2495.01,644350.00,4.64,76,75,75,68
2015-04-21,2015,04,21,Abril,Martes,972,59.27,9.50,2487.07,644350.00,4.64,76,75,75,68
2015-04-22,2015,04,22,Abril,Miércoles,1042,59.27,9.50,2469.03,644350.00,4.64,76,75,75,68
2015-04-23,2015,04,23,Abril,Jueves,1089,59.27,9.50,2488.50,644350.00,4.64,76,75,75,68
2015-04-24,2015,04,24,Abril,Viernes,1042,59.27,9.50,2471.21,644350.00,4.64,76,75,75,68
2015-04-25,2015,04,25,Abril,Sábado,383,59.27,9.50,2461.17,644350.00,4.64,76,75,75,68
2015-04-26,2015,04,26,Abril,Domingo,0,59.27,9.50,2461.17,644350.00,4.64,76,75,75,68
2015-04-27,2015,04,27,Abril,Lunes,816,59.27,9.50,2461.17,644350.00,4.64,76,75,75,68
2015-04-28,2015,04,28,Abril,Martes,1326,59.27,9.50,2419.81,644350.00,4.64,76,75,75,68
2015-04-29,2015,04,29,Abril,Miércoles,1487,59.27,9.50,2393.42,644350.00,4.64,76,75,75,68
2015-04-30,2015,04,30,Abril,Jueves,2007,59.27,9.50,2388.06,644350.00,4.64,76,75,75,68
2015-05-01,2015,05,1,Mayo,Viernes,0,58.81,8.93,2393.58,644350.00,4.41,72,68,69,64
2015-05-02,2015,05,2,Mayo,Sábado,117,58.81,8.93,2393.58,644350.00,4.41,72,68,69,64
2015-05-03,2015,05,3,Mayo,Domingo,0,58.81,8.93,2393.58,644350.00,4.41,72,68,69,64
2015-05-04,2015,05,4,Mayo,Lunes,555,58.81,8.93,2393.58,644350.00,4.41,72,68,69,64
2015-05-05,2015,05,5,Mayo,Martes,839,58.81,8.93,2408.17,644350.00,4.41,72,68,69,64
2015-05-06,2015,05,6,Mayo,Miércoles,1005,58.81,8.93,2386.72,644350.00,4.41,72,68,69,64
2015-05-07,2015,05,7,Mayo,Jueves,1183,58.81,8.93,2362.41,644350.00,4.41,72,68,69,64
2015-05-08,2015,05,8,Mayo,Viernes,1212,58.81,8.93,2369.23,644350.00,4.41,72,68,69,64
2015-05-09,2015,05,9,Mayo,Sábado,310,58.81,8.93,2360.58,644350.00,4.41,72,68,69,64
2015-05-10,2015,05,10,Mayo,Domingo,0,58.81,8.93,2360.58,644350.00,4.41,72,68,69,64
2015-05-11,2015,05,11,Mayo,Lunes,797,58.81,8.93,2360.58,644350.00,4.41,72,68,69,64
2015-05-12,2015,05,12,Mayo,Martes,1091,58.81,8.93,2381.53,644350.00,4.41,72,68,69,64
2015-05-13,2015,05,13,Mayo,Miércoles,1107,58.81,8.93,2386.77,644350.00,4.41,72,68,69,64
2015-05-14,2015,05,14,Mayo,Jueves,1222,58.81,8.93,2377.87,644350.00,4.41,72,68,69,64
2015-05-15,2015,05,15,Mayo,Viernes,1203,58.81,8.93,2389.49,644350.00,4.41,72,68,69,64
2015-05-16,2015,05,16,Mayo,Sábado,327,58.81,8.93,2417.01,644350.00,4.41,72,68,69,64
2015-05-17,2015,05,17,Mayo,Domingo,2,58.81,8.93,2417.01,644350.00,4.41,72,68,69,64
2015-05-18,2015,05,18,Mayo,Lunes,0,58.81,8.93,2417.01,644350.00,4.41,72,68,69,64
2015-05-19,2015,05,19,Mayo,Martes,792,58.81,8.93,2417.01,644350.00,4.41,72,68,69,64
2015-05-20,2015,05,20,Mayo,Miércoles,1034,58.81,8.93,2475.45,644350.00,4.41,72,68,69,64
2015-05-21,2015,05,21,Mayo,Jueves,1065,58.81,8.93,2503.37,644350.00,4.41,72,68,69,64
2015-05-22,2015,05,22,Mayo,Viernes,1159,58.81,8.93,2489.39,644350.00,4.41,72,68,69,64
2015-05-23,2015,05,23,Mayo,Sábado,323,58.81,8.93,2500.22,644350.00,4.41,72,68,69,64
2015-05-24,2015,05,24,Mayo,Domingo,0,58.81,8.93,2500.22,644350.00,4.41,72,68,69,64
2015-05-25,2015,05,25,Mayo,Lunes,916,58.81,8.93,2500.22,644350.00,4.41,72,68,69,64
2015-05-26,2015,05,26,Mayo,Martes,1174,58.81,8.93,2500.22,644350.00,4.41,72,68,69,64
2015-05-27,2015,05,27,Mayo,Miércoles,1244,58.81,8.93,2542.53,644350.00,4.41,72,68,69,64
2015-05-28,2015,05,28,Mayo,Jueves,1419,58.81,8.93,2548.13,644350.00,4.41,72,68,69,64
2015-05-29,2015,05,29,Mayo,Viernes,1725,58.81,8.93,2549.97,644350.00,4.41,72,68,69,64
2015-05-30,2015,05,30,Mayo,Sábado,827,58.81,8.93,2533.79,644350.00,4.41,72,68,69,64
2015-05-31,2015,05,31,Mayo,Domingo,1,58.81,8.93,2533.79,644350.00,4.41,72,68,69,64
2015-06-01,2015,06,1,Junio,Lunes,524,59.10,8.25,2533.79,644350.00,4.42,74,69,77,92
2015-06-02,2015,06,2,Junio,Martes,820,59.10,8.25,2549.29,644350.00,4.42,74,69,77,92
2015-06-03,2015,06,3,Junio,Miércoles,1033,59.10,8.25,2554.44,644350.00,4.42,74,69,77,92
2015-06-04,2015,06,4,Junio,Jueves,1201,59.10,8.25,2571.92,644350.00,4.42,74,69,77,92
2015-06-05,2015,06,5,Junio,Viernes,1180,59.10,8.25,2588.56,644350.00,4.42,74,69,77,92
2015-06-06,2015,06,6,Junio,Sábado,334,59.10,8.25,2623.66,644350.00,4.42,74,69,77,92
2015-06-07,2015,06,7,Junio,Domingo,2,59.10,8.25,2623.66,644350.00,4.42,74,69,77,92
2015-06-08,2015,06,8,Junio,Lunes,0,59.10,8.25,2623.66,644350.00,4.42,74,69,77,92
2015-06-09,2015,06,9,Junio,Martes,808,59.10,8.25,2623.66,644350.00,4.42,74,69,77,92
2015-06-10,2015,06,10,Junio,Miércoles,1149,59.10,8.25,2569.17,644350.00,4.42,74,69,77,92
2015-06-11,2015,06,11,Junio,Jueves,1233,59.10,8.25,2523.00,644350.00,4.42,74,69,77,92
2015-06-12,2015,06,12,Junio,Viernes,1239,59.10,8.25,2538.55,644350.00,4.42,74,69,77,92
2015-06-13,2015,06,13,Junio,Sábado,437,59.10,8.25,2535.91,644350.00,4.42,74,69,77,92
2015-06-14,2015,06,14,Junio,Domingo,0,59.10,8.25,2535.91,644350.00,4.42,74,69,77,92
2015-06-15,2015,06,15,Junio,Lunes,0,59.10,8.25,2535.91,644350.00,4.42,74,69,77,92
2015-06-16,2015,06,16,Junio,Martes,732,59.10,8.25,2535.91,644350.00,4.42,74,69,77,92
2015-06-17,2015,06,17,Junio,Miércoles,1051,59.10,8.25,2531.72,644350.00,4.42,74,69,77,92
2015-06-18,2015,06,18,Junio,Jueves,1169,59.10,8.25,2550.43,644350.00,4.42,74,69,77,92
2015-06-19,2015,06,19,Junio,Viernes,1141,59.10,8.25,2528.85,644350.00,4.42,74,69,77,92
2015-06-20,2015,06,20,Junio,Sábado,397,59.10,8.25,2548.20,644350.00,4.42,74,69,77,92
2015-06-21,2015,06,21,Junio,Domingo,0,59.10,8.25,2548.20,644350.00,4.42,74,69,77,92
2015-06-22,2015,06,22,Junio,Lunes,686,59.10,8.25,2548.20,644350.00,4.42,74,69,77,92
2015-06-23,2015,06,23,Junio,Martes,1188,59.10,8.25,2537.68,644350.00,4.42,74,69,77,92
2015-06-24,2015,06,24,Junio,Miércoles,1236,59.10,8.25,2550.74,644350.00,4.42,74,69,77,92
2015-06-25,2015,06,25,Junio,Jueves,1463,59.10,8.25,2566.66,644350.00,4.42,74,69,77,92
2015-06-26,2015,06,26,Junio,Viernes,1420,59.10,8.25,2556.21,644350.00,4.42,74,69,77,92
2015-06-27,2015,06,27,Junio,Sábado,530,59.10,8.25,2585.11,644350.00,4.42,74,69,77,92
2015-06-28,2015,06,28,Junio,Domingo,7,59.10,8.25,2585.11,644350.00,4.42,74,69,77,92
2015-06-29,2015,06,29,Junio,Lunes,0,59.10,8.25,2585.11,644350.00,4.42,74,69,77,92
2015-06-30,2015,06,30,Junio,Martes,1643,59.10,8.25,2585.11,644350.00,4.42,74,69,77,92
2015-07-01,2015,07,1,Julio,Miércoles,743,58.35,8.84,2598.68,644350.00,4.46,76,74,81,93
2015-07-02,2015,07,2,Julio,Jueves,985,58.35,8.84,2626.80,644350.00,4.46,76,74,81,93
2015-07-03,2015,07,3,Julio,Viernes,1099,58.35,8.84,2623.91,644350.00,4.46,76,74,81,93
2015-07-04,2015,07,4,Julio,Sábado,310,58.35,8.84,2642.97,644350.00,4.46,76,74,81,93
2015-07-05,2015,07,5,Julio,Domingo,2,58.35,8.84,2642.97,644350.00,4.46,76,74,81,93
2015-07-06,2015,07,6,Julio,Lunes,639,58.35,8.84,2642.97,644350.00,4.46,76,74,81,93
2015-07-07,2015,07,7,Julio,Martes,1088,58.35,8.84,2665.41,644350.00,4.46,76,74,81,93
2015-07-08,2015,07,8,Julio,Miércoles,1257,58.35,8.84,2690.15,644350.00,4.46,76,74,81,93
2015-07-09,2015,07,9,Julio,Jueves,1201,58.35,8.84,2690.79,644350.00,4.46,76,74,81,93
2015-07-10,2015,07,10,Julio,Viernes,1226,58.35,8.84,2670.79,644350.00,4.46,76,74,81,93
2015-07-11,2015,07,11,Julio,Sábado,364,58.35,8.84,2667.37,644350.00,4.46,76,74,81,93
2015-07-12,2015,07,12,Julio,Domingo,20,58.35,8.84,2667.37,644350.00,4.46,76,74,81,93
2015-07-13,2015,07,13,Julio,Lunes,864,58.35,8.84,2667.37,644350.00,4.46,76,74,81,93
2015-07-14,2015,07,14,Julio,Martes,1080,58.35,8.84,2693.54,644350.00,4.46,76,74,81,93
2015-07-15,2015,07,15,Julio,Miércoles,1226,58.35,8.84,2688.20,644350.00,4.46,76,74,81,93
2015-07-16,2015,07,16,Julio,Jueves,1182,58.35,8.84,2713.04,644350.00,4.46,76,74,81,93
2015-07-17,2015,07,17,Julio,Viernes,1002,58.35,8.84,2727.23,644350.00,4.46,76,74,81,93
2015-07-18,2015,07,18,Julio,Sábado,324,58.35,8.84,2751.88,644350.00,4.46,76,74,81,93
2015-07-19,2015,07,19,Julio,Domingo,0,58.35,8.84,2751.88,644350.00,4.46,76,74,81,93
2015-07-20,2015,07,20,Julio,Lunes,0,58.35,8.84,2751.88,644350.00,4.46,76,74,81,93
2015-07-21,2015,07,21,Julio,Martes,731,58.35,8.84,2751.88,644350.00,4.46,76,74,81,93
2015-07-22,2015,07,22,Julio,Miércoles,1041,58.35,8.84,2765.10,644350.00,4.46,76,74,81,93
2015-07-23,2015,07,23,Julio,Jueves,1329,58.35,8.84,2790.26,644350.00,4.46,76,74,81,93
2015-07-24,2015,07,24,Julio,Viernes,1110,58.35,8.84,2807.36,644350.00,4.46,76,74,81,93
2015-07-25,2015,07,25,Julio,Sábado,420,58.35,8.84,2857.46,644350.00,4.46,76,74,81,93
2015-07-26,2015,07,26,Julio,Domingo,8,58.35,8.84,2857.46,644350.00,4.46,76,74,81,93
2015-07-27,2015,07,27,Julio,Lunes,1010,58.35,8.84,2857.46,644350.00,4.46,76,74,81,93
2015-07-28,2015,07,28,Julio,Martes,1322,58.35,8.84,2854.13,644350.00,4.46,76,74,81,93
2015-07-29,2015,07,29,Julio,Miércoles,1486,58.35,8.84,2855.44,644350.00,4.46,76,74,81,93
2015-07-30,2015,07,30,Julio,Jueves,1589,58.35,8.84,2855.32,644350.00,4.46,76,74,81,93
2015-07-31,2015,07,31,Julio,Viernes,2083,58.35,8.84,2866.04,644350.00,4.46,76,74,81,93
2015-08-01,2015,08,1,Agosto,Sábado,244,58.86,9.09,2862.51,644350.00,4.74,76,71,71,87
2015-08-02,2015,08,2,Agosto,Domingo,0,58.86,9.09,2862.51,644350.00,4.74,76,71,71,87
2015-08-03,2015,08,3,Agosto,Lunes,651,58.86,9.09,2862.51,644350.00,4.74,76,71,71,87
2015-08-04,2015,08,4,Agosto,Martes,1023,58.86,9.09,2902.98,644350.00,4.74,76,71,71,87
2015-08-05,2015,08,5,Agosto,Miércoles,1211,58.86,9.09,2906.95,644350.00,4.74,76,71,71,87
2015-08-06,2015,08,6,Agosto,Jueves,1254,58.86,9.09,2945.97,644350.00,4.74,76,71,71,87
2015-08-07,2015,08,7,Agosto,Viernes,28,58.86,9.09,2955.31,644350.00,4.74,76,71,71,87
2015-08-08,2015,08,8,Agosto,Sábado,245,58.86,9.09,2955.31,644350.00,4.74,76,71,71,87
2015-08-09,2015,08,9,Agosto,Domingo,0,58.86,9.09,2955.31,644350.00,4.74,76,71,71,87
2015-08-10,2015,08,10,Agosto,Lunes,865,58.86,9.09,2955.31,644350.00,4.74,76,71,71,87
2015-08-11,2015,08,11,Agosto,Martes,1143,58.86,9.09,2913.45,644350.00,4.74,76,71,71,87
2015-08-12,2015,08,12,Agosto,Miércoles,1157,58.86,9.09,2943.97,644350.00,4.74,76,71,71,87
2015-08-13,2015,08,13,Agosto,Jueves,1194,58.86,9.09,2937.63,644350.00,4.74,76,71,71,87
2015-08-14,2015,08,14,Agosto,Viernes,1103,58.86,9.09,2966.12,644350.00,4.74,76,71,71,87
2015-08-15,2015,08,15,Agosto,Sábado,361,58.86,9.09,2983.12,644350.00,4.74,76,71,71,87
2015-08-16,2015,08,16,Agosto,Domingo,4,58.86,9.09,2983.12,644350.00,4.74,76,71,71,87
2015-08-17,2015,08,17,Agosto,Lunes,0,58.86,9.09,2983.12,644350.00,4.74,76,71,71,87
2015-08-18,2015,08,18,Agosto,Martes,724,58.86,9.09,2983.12,644350.00,4.74,76,71,71,87
2015-08-19,2015,08,19,Agosto,Miércoles,1061,58.86,9.09,3003.35,644350.00,4.74,76,71,71,87
2015-08-20,2015,08,20,Agosto,Jueves,1097,58.86,9.09,3027.20,644350.00,4.74,76,71,71,87
2015-08-21,2015,08,21,Agosto,Viernes,1209,58.86,9.09,3053.65,644350.00,4.74,76,71,71,87
2015-08-22,2015,08,22,Agosto,Sábado,394,58.86,9.09,3102.60,644350.00,4.74,76,71,71,87
2015-08-23,2015,08,23,Agosto,Domingo,1,58.86,9.09,3102.60,644350.00,4.74,76,71,71,87
2015-08-24,2015,08,24,Agosto,Lunes,745,58.86,9.09,3102.60,644350.00,4.74,76,71,71,87
2015-08-25,2015,08,25,Agosto,Martes,1207,58.86,9.09,3208.37,644350.00,4.74,76,71,71,87
2015-08-26,2015,08,26,Agosto,Miércoles,1277,58.86,9.09,3194.24,644350.00,4.74,76,71,71,87
2015-08-27,2015,08,27,Agosto,Jueves,1298,58.86,9.09,3238.51,644350.00,4.74,76,71,71,87
2015-08-28,2015,08,28,Agosto,Viernes,1586,58.86,9.09,3195.47,644350.00,4.74,76,71,71,87
2015-08-29,2015,08,29,Agosto,Sábado,541,58.86,9.09,3101.10,644350.00,4.74,76,71,71,87
2015-08-30,2015,08,30,Agosto,Domingo,20,58.86,9.09,3101.10,644350.00,4.74,76,71,71,87
2015-08-31,2015,08,31,Agosto,Lunes,1686,58.86,9.09,3101.10,644350.00,4.74,76,71,71,87
2015-09-01,2015,09,1,Septiembre,Martes,744,58.71,8.98,3079.97,644350.00,5.35,70,69,71,89
2015-09-02,2015,09,2,Septiembre,Miércoles,896,58.71,8.98,3093.64,644350.00,5.35,70,69,71,89
2015-09-03,2015,09,3,Septiembre,Jueves,953,58.71,8.98,3142.34,644350.00,5.35,70,69,71,89
2015-09-04,2015,09,4,Septiembre,Viernes,1198,58.71,8.98,3119.93,644350.00,5.35,70,69,71,89
2015-09-05,2015,09,5,Septiembre,Sábado,298,58.71,8.98,3113.55,644350.00,5.35,70,69,71,89
2015-09-06,2015,09,6,Septiembre,Domingo,1,58.71,8.98,3113.55,644350.00,5.35,70,69,71,89
2015-09-07,2015,09,7,Septiembre,Lunes,898,58.71,8.98,3113.55,644350.00,5.35,70,69,71,89
2015-09-08,2015,09,8,Septiembre,Martes,1095,58.71,8.98,3113.55,644350.00,5.35,70,69,71,89
2015-09-09,2015,09,9,Septiembre,Miércoles,1230,58.71,8.98,3138.46,644350.00,5.35,70,69,71,89
2015-09-10,2015,09,10,Septiembre,Jueves,1214,58.71,8.98,3105.40,644350.00,5.35,70,69,71,89
2015-09-11,2015,09,11,Septiembre,Viernes,1141,58.71,8.98,3080.57,644350.00,5.35,70,69,71,89
